step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,orig_pincode,orig_latitude,orig_longitude,orig_state,dest_pincode,dest_latitude,dest_longitude,dest_state,transaction_date,is_festival_day,festival_name,transaction_note,user_profile
819,CASH_OUT,309234.98,C1402471408,0.0,0.0,C1697751623,2471671.87,2780906.85,0,0,231207,20.4583485742348,79.19671697011519,UTTAR PRADESH,202130,21.012332271443707,79.0998631316232,UTTAR PRADESH,2025-02-04 03:47:49,True,World Cancer Day,Dad EMI,Student
793,TRANSFER,407998.03,C233923645,68061.62,0.0,C1945919628,14582154.09,14990152.12,0,0,333514,20.560203136391575,79.25625937825086,RAJASTHAN,635807,20.77428353730791,78.55674157102102,TAMIL NADU,2025-02-03 01:29:33,False,,Laptop payment,Salaried
2729,CASH_IN,99156.53,C464784089,11178613.02,11277769.55,C1659288215,823068.29,1218191.96,0,0,251327,20.243719526880696,79.27343096463973,UTTAR PRADESH,753003,20.789421014713366,79.38799335785993,ODISHA,2025-04-24 17:55:34,True,Vallabhacharya Jayanti,Maam Flight ticket,Salaried
4129,CASH_IN,16297.07,C2147055353,20113.0,36410.07,C754662778,101072.29,84775.22,0,0,211013,20.372452414447284,78.53857532913038,UTTAR PRADESH,825321,20.361704558017156,78.89575597262198,JHARKHAND,2025-06-22 02:12:14,False,,Grocery payment,Student
8040,TRANSFER,513072.85,C272372397,0.0,0.0,C2140278601,1018470.31,1531543.16,0,0,212205,20.566080976577275,79.40815330006852,UTTAR PRADESH,250222,20.30973552711012,78.52285460044857,UTTAR PRADESH,2025-12-02 00:59:21,False,,Loan payment,Salaried
1486,CASH_OUT,241992.48,C1731870501,49724.0,0.0,C166490033,848044.2,1090036.68,0,0,400020,20.51878374597558,79.07819083356408,MAHARASHTRA,788781,20.833185737829645,78.9411656627356,ASSAM,2025-03-03 23:00:13,False,,Laptop,Student
7416,CASH_OUT,161141.78,C368665200,0.0,0.0,C1495976012,260555.55,421697.33,0,0,533125,20.403321224240006,79.43933491577621,ANDHRA PRADESH,614703,21.03560188556695,78.81502260253782,TAMIL NADU,2025-11-06 01:08:25,False,,Flight ticket payment,Business
3584,CASH_OUT,152183.73,C282460011,26850.0,0.0,C1670549488,1187276.97,1339460.7,0,0,143102,20.9156367660979,78.97811237860168,PUNJAB,626110,20.33573592281343,78.55626921484618,TAMIL NADU,2025-05-30 08:20:36,False,,Rent,Business
7001,TRANSFER,477996.59,C141939301,21110.0,0.0,C504052748,0.0,477996.59,0,0,560063,20.37626918656525,78.94296573717398,KARNATAKA,363510,20.109158423397737,79.2339663068419,GUJARAT,2025-10-19 17:35:04,False,,Sent for emi,Business
3528,TRANSFER,1445809.03,C355656060,69.0,0.0,C1423003075,9348210.22,10794019.25,0,0,301604,20.41269404442692,79.00230922539176,RAJASTHAN,535557,21.051987391419473,79.35453791992899,ANDHRA PRADESH,2025-05-28 00:48:23,False,,Rent,Business
3435,PAYMENT,21452.82,C454090106,0.0,0.0,M434464671,0.0,0.0,0,0,262722,20.175899694384754,78.82984763746983,UTTAR PRADESH,212664,20.176753490373336,79.1669569557377,UTTAR PRADESH,2025-05-24 03:49:06,False,,Maam Hotel,Salaried
1142,PAYMENT,9377.76,C1762025690,0.0,0.0,M861547962,0.0,0.0,0,0,532430,20.701675148483268,79.34431684599846,ANDHRA PRADESH,222301,20.386801025655142,79.11012556860639,UTTAR PRADESH,2025-02-17 14:45:30,False,,Shopping,Business
6076,PAYMENT,4572.35,C1745248756,20338.0,15765.65,M1726750464,0.0,0.0,0,0,641045,20.3501456024432,79.3279486024765,TAMIL NADU,516005,20.36163331421549,78.49666280516168,ANDHRA PRADESH,2025-09-11 04:42:23,False,,Maam Clothes,Student
286,CASH_OUT,4805.05,C2087463750,0.0,0.0,C2024348755,32050.22,36855.27,0,0,627358,20.99410984773309,79.20789213863937,TAMIL NADU,140117,20.39413745176576,79.19290261540678,PUNJAB,2025-01-12 22:21:03,True,National Youth Day,Sir Maid salary,Salaried
5797,CASH_IN,25663.24,C105973755,13674358.3,13700021.54,C1866879221,1245531.89,1219868.66,0,0,263656,20.643169516586273,78.63153471889409,UTTARAKHAND,642126,20.735904368655248,78.81192555096382,TAMIL NADU,2025-08-30 13:51:31,False,,Maam SIP,Business
3802,PAYMENT,2312.63,C1330578786,0.0,0.0,M490803105,0.0,0.0,0,0,503186,20.782303257134707,78.95487490962576,TELANGANA,110077,21.034084389821505,78.8203970660153,DELHI,2025-06-08 10:45:42,False,,Book payment,Student
1796,PAYMENT,35606.53,C254173477,0.0,0.0,M123352698,0.0,0.0,0,0,515123,20.831917374969336,79.44346158063566,ANDHRA PRADESH,243301,20.64285709005472,79.3399113859251,UTTAR PRADESH,2025-03-16 21:00:39,False,,Hotel payment,Business
8073,CASH_OUT,492859.09,C1777954787,82547.0,0.0,C1000443884,154026.31,646885.4,0,0,241403,20.164359884691283,78.94080800160933,UTTAR PRADESH,607802,20.71066984421274,78.6625749422336,TAMIL NADU,2025-12-03 09:47:14,False,,Sent for school fee,Business
6222,CASH_OUT,492768.86,C1993110063,86858.0,0.0,C1855182552,1095823.46,1588592.32,0,0,313334,20.68332696532012,78.76643028761632,RAJASTHAN,797118,20.872958274483786,78.52055459492303,NAGALAND,2025-09-17 06:22:59,False,,Laptop payment,Farmer
1647,PAYMENT,41978.08,C532664568,21738.63,0.0,M2125469292,0.0,0.0,0,0,524314,20.248331252395644,78.73308265698081,ANDHRA PRADESH,606301,20.547063999547074,78.82527873625733,TAMIL NADU,2025-03-10 16:04:40,False,,Sent for flight ticket,Farmer
4020,CASH_OUT,291112.06,C1414836027,763.0,0.0,C735641810,1122327.41,1413439.47,0,0,305622,20.16544586264782,78.91256620277275,RAJASTHAN,152020,20.659297612561016,78.90229406622731,PUNJAB,2025-06-17 12:23:24,False,,Sent for hotel,Business
1477,PAYMENT,2287.17,C1942885573,0.0,0.0,M918260246,0.0,0.0,0,0,604152,20.539073555663407,79.12786420383185,TAMIL NADU,744303,20.58959399746304,78.66272061777883,ANDAMAN AND NICOBAR ISLANDS,2025-03-03 13:36:17,False,,Mom Shopping,Salaried
4018,CASH_OUT,30065.78,C335601149,0.0,0.0,C1464075600,46763.47,76829.25,0,0,609305,20.173075910491097,79.20875572463417,TAMIL NADU,523265,20.880653969907435,79.21981049803684,ANDHRA PRADESH,2025-06-17 10:28:14,False,,EMI,Farmer
4118,CASH_OUT,263971.78,C391049438,0.0,0.0,C1598414571,1280113.87,1544085.66,0,0,391745,20.61088268323835,78.8819583131701,GUJARAT,422002,20.466103845592674,78.87072535744578,MAHARASHTRA,2025-06-21 14:22:37,True,International Yoga Day,Sent for sip,Salaried
4666,PAYMENT,11806.02,C1652624217,60746.78,48940.76,M43747063,0.0,0.0,0,0,678502,20.290720274736184,79.45489034720285,KERALA,855108,20.363389456075904,79.41891787435989,BIHAR,2025-07-14 10:54:56,False,,Sent for shopping,Student
4435,PAYMENT,6936.02,C76931126,50347.0,43410.98,M921561549,0.0,0.0,0,0,245207,20.94099645154723,78.94137864572652,UTTAR PRADESH,465445,20.81496697348721,78.5471731177576,MADHYA PRADESH,2025-07-04 19:46:39,False,,Petrol,Student
4680,CASH_OUT,11240.48,C1668606851,0.0,0.0,C817187204,925636.65,936877.13,0,0,686016,21.030354746918345,78.65207771412858,KERALA,209305,20.15189778478993,79.01428367677273,UTTAR PRADESH,2025-07-15 00:34:04,False,,Dinner payment,Student
4176,PAYMENT,5382.85,C1169926045,49967.0,44584.15,M414232915,0.0,0.0,0,0,713207,20.36760555140315,79.01757059229718,WEST BENGAL,769007,21.053585137240816,78.89647185991869,ODISHA,2025-06-24 01:06:26,False,,Sent for grocery,Business
2855,CASH_OUT,159618.69,C1105767230,0.0,0.0,C2068302801,3897969.46,4057588.15,0,0,246421,20.38043291516926,78.51551038956359,UTTARAKHAND,560003,20.458169360018594,78.81714975783581,KARNATAKA,2025-04-29 23:23:04,False,,Sis EMI,Business
2676,CASH_OUT,120640.79,C642631228,584309.0,463668.21,C974230694,1000644.35,1121285.14,0,0,321633,20.391467410287962,79.00328956962073,RAJASTHAN,322255,20.845895162348764,78.98204661413669,RAJASTHAN,2025-04-22 12:57:53,True,Earth Day,Sent for hotel,Farmer
8518,PAYMENT,53004.11,C1392490398,50276.0,0.0,M1753304457,0.0,0.0,0,0,483330,20.73731269397918,79.24550763470138,MADHYA PRADESH,221406,20.70038139490591,79.02749386477163,UTTAR PRADESH,2025-12-21 22:35:35,True,Shortest Day of Year,College fee,Farmer
282,CASH_OUT,146600.27,C646583344,88711.0,0.0,C1506339960,320946.25,467546.52,0,0,176061,20.10373936676887,78.81698597287496,HIMACHAL PRADESH,444708,20.61,77.82,MAHARASHTRA,2025-01-12 18:45:11,True,National Youth Day,Flight ticket payment,Business
1498,CASH_IN,40992.11,C660890524,5059919.85,5100911.96,C68825486,957445.49,916453.37,0,0,621301,20.531386827982303,79.37878178060015,TAMIL NADU,591120,20.701169570191265,78.9197303233071,KARNATAKA,2025-03-04 10:35:31,False,,College fee,Farmer
1093,CASH_IN,426032.35,C886229117,337703.29,763735.65,C673589030,491654.94,65622.58,0,0,263135,20.344645439614656,79.42410278524432,UTTARAKHAND,416703,20.432958795017516,78.65012563339758,MAHARASHTRA,2025-02-15 14:07:20,False,,SIP,Farmer
1120,CASH_IN,4296.88,C991033178,6221189.03,6225485.9,C1475593328,688542.63,684245.76,0,0,422205,20.4002692369665,79.0049282538111,MAHARASHTRA,370015,20.619759281745328,79.04010202983405,GUJARAT,2025-02-16 16:40:39,False,,Mom Dinner,Salaried
359,PAYMENT,14942.83,C989670912,52188.0,37245.17,M1695424912,0.0,0.0,0,0,508212,20.178664809677397,78.79337162778837,TELANGANA,759151,20.10298857157534,79.41294698847513,ODISHA,2025-01-15 23:40:35,False,,Lunch,Business
1190,CASH_IN,99652.88,C1507728094,9462354.66,9562007.54,C1146832806,503540.39,403887.51,0,0,493885,20.414973954425637,78.67142397498203,CHHATTISGARH,690104,20.15241435654165,79.19274664143501,KERALA,2025-02-19 14:29:09,True,Chhatrapati Shivaji Maharaj Jayanti,Sent for sip,Farmer
4204,PAYMENT,38993.43,C724444139,17294.0,0.0,M2064974798,0.0,0.0,0,0,271215,20.931726911816178,79.02056892410855,UTTAR PRADESH,210207,21.03595099131832,79.16985575799747,UTTAR PRADESH,2025-06-25 04:48:15,False,,Sent for rent,Farmer
4716,CASH_OUT,151491.8,C2068670311,0.0,0.0,C790996718,263584.73,415076.53,0,0,131304,21.044855258885693,79.28594964462324,HARYANA,177220,20.548281862428077,79.05342758854695,HIMACHAL PRADESH,2025-07-16 12:51:58,False,,SIP payment,Student
1040,CASH_IN,27796.43,C1996383705,8422911.91,8450708.34,C672926869,140245.59,112449.16,0,0,509381,20.577468305696318,79.22108935576797,TELANGANA,500042,20.135249004651016,79.20864473415735,TELANGANA,2025-02-13 08:43:20,False,,Hotel,Student
6438,TRANSFER,871942.48,C847361230,0.0,0.0,C176773303,1061295.17,1933237.65,0,0,623531,20.17064910677042,79.02905330562506,TAMIL NADU,503164,20.61257566272216,78.70022231505892,TELANGANA,2025-09-26 06:56:06,False,,EMI,Student
7422,CASH_IN,217209.99,C1627209145,7581754.27,7798964.26,C369529485,320902.6,103692.62,0,0,671318,21.01948072805413,78.47573241833268,KERALA,632204,20.582034719985877,79.33814135395322,TAMIL NADU,2025-11-06 06:55:08,False,,EMI,Student
396,CASH_OUT,67716.28,C1804347430,0.0,0.0,C856409400,413734.93,481451.21,0,0,632512,20.72307226320968,79.24425597528638,TAMIL NADU,784506,20.479766770615555,79.11299094976128,ASSAM,2025-01-17 12:22:54,False,,Investment,Student
2403,CASH_OUT,74941.76,C1622838686,225.0,0.0,C1066653875,0.0,74941.76,0,0,847224,20.851735501083052,78.59440053768745,BIHAR,581401,20.64831905587448,78.83783536463007,KARNATAKA,2025-04-11 04:00:56,False,,Sir College fee,Business
5306,CASH_OUT,60102.95,C91872171,53010.0,0.0,C48805959,7875.8,67978.75,0,0,403409,20.57665006000171,79.28591687459158,GOA,628212,20.85180231442531,79.30378968051755,TAMIL NADU,2025-08-10 02:50:40,False,,Laptop,Farmer
5431,PAYMENT,12099.95,C1977526874,0.0,0.0,M996454772,0.0,0.0,0,0,226022,20.463155607372375,78.66559115660641,UTTAR PRADESH,742160,20.772009908004854,78.47918918364161,WEST BENGAL,2025-08-15 07:50:14,True,Independence Day,Gift payment,Student
3110,PAYMENT,33572.7,C618688445,49055.0,15482.3,M597038513,0.0,0.0,0,0,802221,20.1407248082967,78.59714385401671,BIHAR,275303,20.97876133883099,79.46181893499804,UTTAR PRADESH,2025-05-10 14:23:25,False,,College fee,Farmer
8735,CASH_OUT,32706.32,C899170606,25219.0,0.0,C577106614,2055728.84,2088435.16,0,0,450661,20.552573570195765,79.31588853950352,MADHYA PRADESH,625602,21.080324402693577,78.48519579318534,TAMIL NADU,2025-12-31 00:01:21,False,,Loan,Business
604,PAYMENT,16995.37,C1014426565,41908.0,24912.63,M845044287,0.0,0.0,0,0,231223,20.823354953379027,79.07424532228784,UTTAR PRADESH,632313,20.966525866959106,78.77941832222011,TAMIL NADU,2025-01-26 04:41:28,True,Republic Day,Sir Electric bill,Farmer
2312,CASH_OUT,143717.05,C704320428,0.0,0.0,C996777405,1513647.93,1657364.98,0,0,795134,20.589233454776895,78.64970572226156,MANIPUR,133004,20.98264165599063,79.40619239808088,HARYANA,2025-04-07 09:17:56,False,,Laptop,Business
4812,PAYMENT,5746.73,C1680639910,4124.4,0.0,M1081795998,0.0,0.0,0,0,582101,20.861138502596482,78.60108409212015,KARNATAKA,621801,20.786530563566192,79.23888186369607,TAMIL NADU,2025-07-20 13:15:53,False,,Maam Grocery,Business
899,CASH_IN,128525.82,C1739633741,8381783.66,8510309.47,C319735511,230139.13,101613.32,0,0,522257,20.971073701930127,78.49938205468514,ANDHRA PRADESH,224129,20.784460093508958,78.51521144989408,UTTAR PRADESH,2025-02-07 12:02:20,False,,Dad College fee,Farmer
6144,CASH_IN,82950.36,C288326773,2951316.9,3034267.27,C1231854615,90622.48,7672.11,0,0,495555,21.026687157160463,78.94071758450231,CHHATTISGARH,768203,20.38966091045402,78.74290547352638,ODISHA,2025-09-14 00:45:19,True,Hindi Diwas,Mom Laptop,Student
6036,CASH_IN,320830.12,C1777979777,2860607.33,3181437.45,C995911260,6857834.41,6537004.29,0,0,131409,20.88560649354584,78.833992579116,HARYANA,584113,20.95068911433089,78.90776399662523,KARNATAKA,2025-09-09 13:01:55,False,,Sir Laptop,Business
4307,PAYMENT,8280.95,C1578120005,103981.13,95700.18,M1598671677,0.0,0.0,0,0,800023,20.72077470235634,78.54886956672335,BIHAR,794104,20.476447305429648,78.46715162721783,MEGHALAYA,2025-06-29 12:08:04,False,,Electric bill payment,Student
2575,PAYMENT,1119.79,C1060432308,158467.98,157348.19,M970236057,0.0,0.0,0,0,504293,19.365021,79.293083,TELANGANA,639007,20.207442180309872,78.98316208910576,TAMIL NADU,2025-04-18 08:12:14,True,Good Friday,Sent for fruits,Business
8334,CASH_OUT,108393.79,C674955846,10925.0,0.0,C1989296371,0.0,108393.79,0,0,422201,20.10715090481431,79.37207982756165,MAHARASHTRA,758016,20.355423379360857,79.32305029733078,ODISHA,2025-12-14 06:25:37,False,,Investment payment,Farmer
7553,PAYMENT,21370.85,C1446493019,2559.0,0.0,M1283262363,0.0,0.0,0,0,209312,21.059612694613723,78.9635773352961,UTTAR PRADESH,517416,20.528130454165915,79.20917204132132,ANDHRA PRADESH,2025-11-11 18:16:28,False,,Flight ticket payment,Student
4620,PAYMENT,2200.9,C1403510555,248708.49,246507.6,M1168556848,0.0,0.0,0,0,143518,20.483583672820238,79.3915024368586,PUNJAB,127114,20.97980330726908,79.33941669801455,HARYANA,2025-07-12 12:25:12,False,,Sent for dinner,Business
2460,PAYMENT,6183.08,C252305940,709.0,0.0,M2049008038,0.0,0.0,0,0,824231,21.04909975604946,78.74027726212232,BIHAR,533306,20.536929502529173,79.26703340591885,ANDHRA PRADESH,2025-04-13 12:49:15,False,,Sent for grocery,Salaried
8407,CASH_IN,16883.69,C758025786,69396.0,86279.69,C2142244135,0.0,0.0,0,0,639001,20.88721071905313,79.26855754188522,TAMIL NADU,415705,20.903885830368317,78.46595917916295,MAHARASHTRA,2025-12-17 07:50:30,False,,Maam Maid salary,Business
7938,CASH_IN,291499.48,C555072931,4720349.36,5011848.84,C1219841220,4238070.87,3946571.4,0,0,743123,20.99503311197625,78.8196077569111,WEST BENGAL,249123,20.655364123016238,79.28169731928931,UTTARAKHAND,2025-11-27 19:16:44,False,,Mom School fee,Business
7776,PAYMENT,12978.86,C1464665712,217364.0,204385.14,M134707399,0.0,0.0,0,0,796501,20.262243743379443,78.64817430608936,MIZORAM,180006,20.397970378487162,79.32247393938073,JAMMU AND KASHMIR,2025-11-21 01:11:01,False,,Sent for book,Salaried
4969,CASH_OUT,160088.64,C533341436,2454.0,0.0,C1861624759,0.0,160088.64,0,0,757026,20.240018972582362,78.71133847663855,ODISHA,802219,20.914453556681057,78.63400740169729,BIHAR,2025-07-27 01:57:40,False,,School fee,Business
4701,CASH_OUT,394544.23,C1794960989,152126.0,0.0,C630487103,1830573.48,2225117.71,0,0,670601,20.7754869692194,78.79064504328139,KERALA,388255,20.63801583702132,79.15556996189517,GUJARAT,2025-07-15 21:22:49,False,,Sent for college fee,Business
5945,CASH_IN,365462.42,C241137027,1211690.79,1577153.22,C440919149,2582296.45,2216834.02,0,0,144001,21.08290096733703,78.9566634637519,PUNJAB,673613,20.889248906207595,79.08452421383664,KERALA,2025-09-05 17:49:30,True,Teachers' Day,Sent for college fee,Business
158,CASH_IN,3010.95,C1817455170,2820798.57,2823809.52,C884572905,130287.77,127276.82,0,0,835231,20.5461294633189,79.10078241829534,JHARKHAND,800016,20.821147207574324,78.68481641618841,BIHAR,2025-01-07 14:58:49,False,,Sent for gift,Business
6239,PAYMENT,14928.34,C247094597,65249.68,50321.35,M2032092303,0.0,0.0,0,0,570010,21.086782921633223,78.57154408239704,KARNATAKA,712203,20.55591658175175,79.24154137178591,WEST BENGAL,2025-09-17 23:57:50,False,,Wifi bill payment,Business
540,CASH_OUT,165321.39,C760656548,0.0,0.0,C1212890698,1860794.24,2026115.63,0,0,244231,20.11545903875388,79.4225213462663,UTTAR PRADESH,635307,20.233375358353392,79.24236263598391,TAMIL NADU,2025-01-23 12:43:15,True,Subhas Chandra Bose Jayanti,Laptop payment,Student
2962,CASH_OUT,8298.34,C761967097,0.0,0.0,C1782334244,567857.2,576155.54,0,0,636308,20.256006949002508,78.65779884351291,TAMIL NADU,243636,20.4533791568578,78.80572629888255,UTTAR PRADESH,2025-05-04 10:39:52,True,World Laughter Day,Maam Clothes,Farmer
2327,TRANSFER,621157.14,C1271452975,18473.0,0.0,C1722338636,0.0,621157.14,0,0,365410,20.726997662115284,78.47780702937884,GUJARAT,561213,20.575648870924862,79.23320938835599,KARNATAKA,2025-04-08 00:04:05,False,,Sis Laptop,Student
8550,PAYMENT,3564.29,C1044671386,21022.0,17457.71,M1872411175,0.0,0.0,0,0,643221,20.188130338117606,78.55847861900111,TAMIL NADU,814167,20.70029227661234,78.5564141460329,JHARKHAND,2025-12-23 06:20:24,False,,Sent for clothes,Farmer
7856,PAYMENT,2950.17,C366925442,11304.0,8353.83,M2028640665,0.0,0.0,0,0,686021,20.578686215911567,79.36579369651427,KERALA,600126,20.358504348411756,78.80177892507638,TAMIL NADU,2025-11-24 09:18:02,False,,Dad Maid salary,Farmer
243,PAYMENT,25992.34,C1428959006,252111.39,226119.06,M1041476814,0.0,0.0,0,0,679564,20.888937366791456,78.87569255450082,KERALA,504308,19.5534192,78.452459,TELANGANA,2025-01-11 04:17:57,False,,Sir Mobile,Business
8617,PAYMENT,11854.14,C1815158713,0.0,0.0,M1437063226,0.0,0.0,0,0,506366,20.11445098267163,78.6449410388384,TELANGANA,826001,20.76854425383147,79.14117107383869,JHARKHAND,2025-12-26 01:22:56,False,,Petrol,Salaried
7136,CASH_OUT,75684.77,C1675803510,22967.0,0.0,C1856700290,71764.77,147449.54,0,0,845437,20.57387512742661,78.57547371222871,BIHAR,680702,20.66651183635036,78.93951393097336,KERALA,2025-10-25 08:59:35,False,,Rent payment,Salaried
7155,TRANSFER,379882.08,C640067165,0.0,0.0,C1616399870,839436.49,1219318.57,0,0,500057,20.875155309674565,79.32159850681437,TELANGANA,605702,20.311444115262752,79.36022349391584,TAMIL NADU,2025-10-26 03:29:48,False,,Sent for laptop,Business
8162,CASH_OUT,170559.44,C2070460699,0.0,0.0,C1900613605,313166.85,483726.29,0,0,431708,20.56569883074558,78.6029302527137,MAHARASHTRA,175138,20.50327929521118,78.71472603200769,HIMACHAL PRADESH,2025-12-07 03:12:50,False,,Hotel,Business
3267,PAYMENT,9031.53,C646486436,0.0,0.0,M1782210264,0.0,0.0,0,0,638182,20.32627034544022,78.54857435834197,TAMIL NADU,791003,20.515946476910038,79.0639056053765,ARUNACHAL PRADESH,2025-05-17 03:58:57,False,,Dad Lunch,Business
5789,CASH_OUT,14014.74,C689215910,0.0,0.0,C1071037287,270230.64,284245.38,0,0,637107,20.22436540872765,78.95373206555197,TAMIL NADU,788102,20.657940098315713,79.43671479508417,ASSAM,2025-08-30 05:28:31,False,,Electric bill payment,Student
3882,CASH_IN,243931.48,C730484682,21026.0,264957.48,C838880631,226289.71,0.0,0,0,225304,20.140759561641126,78.4815926813415,UTTAR PRADESH,691333,21.067230279054122,78.96050608081507,KERALA,2025-06-11 18:42:50,True,Kabirdas Jayanti,Sent for emi,Student
7427,PAYMENT,19659.15,C897356309,0.0,0.0,M705022358,0.0,0.0,0,0,261301,20.23997255483817,78.62432710508186,UTTAR PRADESH,700048,20.60232552825194,79.0119766720703,WEST BENGAL,2025-11-06 11:19:44,False,,Sent for wifi bill,Student
8732,CASH_OUT,432732.15,C1010387553,21923.0,0.0,C1623396935,0.0,432732.15,0,0,786158,20.714637833780476,79.08212020009569,ASSAM,752030,20.4251325493261,79.34871627859656,ODISHA,2025-12-30 21:13:03,True,Tailang Swami Jayanti,Insurance,Business
6751,PAYMENT,20357.44,C1903368638,42471.29,22113.85,M54792406,0.0,0.0,0,0,384220,20.1449,77.1746,GUJARAT,788817,20.50462578860748,79.4349866038676,ASSAM,2025-10-09 08:07:09,False,,Loan,Salaried
5648,CASH_OUT,35951.49,C1986596639,0.0,0.0,C2033049104,1648417.06,1684368.55,0,0,502291,20.439418891199285,78.90686683298493,TELANGANA,680014,20.107986044503793,79.01618208874315,KERALA,2025-08-24 09:14:07,False,,Hotel payment,Salaried
2118,PAYMENT,13346.98,C267038232,936624.04,923277.06,M1554419179,0.0,0.0,0,0,522436,20.38611266758045,78.93118308740969,ANDHRA PRADESH,625005,20.445305345502273,78.89222894826803,TAMIL NADU,2025-03-30 06:36:22,True,Jhulelal Jayanti,Book payment,Salaried
635,PAYMENT,40648.59,C2006602424,348.0,0.0,M1672579907,0.0,0.0,0,0,673328,20.16142560573214,79.02462519809687,KERALA,327022,20.304926129238382,79.37826828018731,RAJASTHAN,2025-01-27 12:18:02,False,,Hotel payment,Student
7195,CASH_IN,29869.29,C794952656,17528062.34,17557931.63,C1945083429,899256.02,869386.73,0,0,144629,20.911200346457814,78.49338682063785,PUNJAB,610201,20.159815620766366,78.56674942704701,TAMIL NADU,2025-10-27 19:29:15,True,Chhath Puja,Sent for loan,Student
6609,PAYMENT,4978.63,C1664482907,0.0,0.0,M1346441378,0.0,0.0,0,0,700148,20.247969984593123,78.84610510443996,WEST BENGAL,388630,20.590211102307094,78.97230484617576,GUJARAT,2025-10-03 09:44:20,False,,Sent for gift,Salaried
6064,PAYMENT,27841.59,C1494397995,0.0,0.0,M2118051301,0.0,0.0,0,0,505153,20.258950866902744,78.60343899567107,TELANGANA,533260,20.594268794584366,78.55363120609472,ANDHRA PRADESH,2025-09-10 16:33:08,False,,Sent for rent,Student
5011,CASH_IN,196871.14,C1121215801,419091.0,615962.14,C321017940,129430.7,0.0,0,0,135002,20.41157247186583,78.8962991276088,HARYANA,752038,20.813329794288478,79.00925139021535,ODISHA,2025-07-28 20:15:15,False,,Sent for school fee,Business
2616,CASH_OUT,78756.17,C1328719246,21880.0,0.0,C215168104,352890.67,431646.85,0,0,241402,20.685413500906268,78.6294986536814,UTTAR PRADESH,631553,20.973530822891288,78.63194210983582,TAMIL NADU,2025-04-20 01:02:15,True,Easter,Flight ticket payment,Farmer
6519,CASH_IN,316252.47,C1741092286,5393507.31,5709759.78,C573786029,1409998.77,1093746.3,0,0,767024,20.823995062775445,78.83052388110052,ODISHA,481768,20.62147859015605,78.89617358107256,MADHYA PRADESH,2025-09-29 15:40:33,False,,College fee payment,Farmer
3332,CASH_IN,70692.19,C754215526,535828.0,606520.19,C2068992468,207013.71,136321.52,0,0,584124,20.731935352601475,78.83372512736186,KARNATAKA,212601,21.043326892631494,79.39256541786354,UTTAR PRADESH,2025-05-19 20:41:57,False,,Sent for school fee,Business
3531,PAYMENT,2540.19,C449979708,179338.74,176798.55,M1631855423,0.0,0.0,0,0,603313,20.707019376117234,79.05623004988432,TAMIL NADU,415012,20.860716490876488,78.59781329333991,MAHARASHTRA,2025-05-28 04:06:56,False,,Sir Book,Business
5614,CASH_OUT,160983.7,C396577486,45094.0,0.0,C217658483,1902353.26,2063336.96,0,0,431709,20.114200430074987,78.50708139957285,MAHARASHTRA,504209,18.8697833,79.3837949,TELANGANA,2025-08-22 23:04:07,False,,EMI payment,Student
4396,CASH_OUT,388561.57,C1501450808,0.0,0.0,C1371848092,1565998.58,1954560.15,0,0,603004,20.36014156969559,78.92735992066692,TAMIL NADU,454775,20.213070629461235,79.36403265392312,MADHYA PRADESH,2025-07-03 05:07:00,False,,School fee,Farmer
4474,CASH_OUT,42733.81,C444785794,0.0,0.0,C1645002264,13625635.38,13668369.19,0,0,628304,20.353203120971063,78.95111946036015,TAMIL NADU,501359,20.240202869437628,79.42802362268836,TELANGANA,2025-07-06 10:53:37,True,Muharram,Sent for college fee,Farmer
4351,CASH_OUT,323605.12,C1938785993,52001.0,0.0,C685052559,446465.19,770070.31,0,0,689713,20.278899435312425,78.9194902890258,KERALA,636105,20.52932599259525,78.9638762647931,TAMIL NADU,2025-07-01 07:48:26,False,,Maam College fee,Farmer
216,PAYMENT,14674.29,C1776469989,3659.0,0.0,M390766098,0.0,0.0,0,0,737128,20.336542169159237,78.58629507421142,SIKKIM,751019,20.954417779906755,79.12350182900076,ODISHA,2025-01-10 00:46:16,True,Tailang Swami Jayanti,Sis Dinner,Farmer
5029,CASH_OUT,182727.58,C562455112,31800.0,0.0,C716116969,8247866.39,8430593.97,0,0,441908,21.26474,79.725966,MAHARASHTRA,691559,21.083909144298932,78.79735305285442,KERALA,2025-07-29 14:14:53,False,,Sent for insurance,Business
1236,TRANSFER,3359597.42,C1107773506,100442.0,0.0,C1156704981,0.0,3359597.42,0,0,410515,20.681640745332775,79.18981101326465,MAHARASHTRA,600025,20.27553278096688,78.62888294924284,TAMIL NADU,2025-02-21 13:01:36,False,,Mobile,Salaried
6012,DEBIT,462.8,C1196493509,46086.0,45623.2,C1990717587,1051955.95,1052418.75,0,0,762100,20.76189735528166,79.21029561396102,ODISHA,380055,20.231079325877484,78.7196068706232,GUJARAT,2025-09-08 12:48:00,False,,Sent for fruits,Business
7657,CASH_OUT,79924.32,C1959307645,0.0,0.0,C2125792940,231448.98,311373.31,0,0,673517,20.452650108954348,79.23794119297706,KERALA,413005,20.92685333118223,79.32152871310811,MAHARASHTRA,2025-11-16 02:12:59,False,,Dad School fee,Salaried
